job_title,course,missing_skills,missing_count,coverage
Adobe_AI_ML_Engineer,CS425,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",31,0.0
Adobe_AI_ML_Engineer,CS435,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",31,0.0
Adobe_AI_ML_Engineer,CS162,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS270,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",31,0.0
Adobe_AI_ML_Engineer,CS345,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Ruby', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",28,0.09677419354838712
Adobe_AI_ML_Engineer,CS250,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS320,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",29,0.06451612903225812
Adobe_AI_ML_Engineer,CS464,"['Efficiency', 'Strong communication skills', 'Code Review', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",29,0.06451612903225812
Adobe_AI_ML_Engineer,CS440,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS458,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS456,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS414,"['Efficiency', 'Strong communication skills', 'Code Review', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",28,0.09677419354838712
Adobe_AI_ML_Engineer,CS457,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",31,0.0
Adobe_AI_ML_Engineer,CS415,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS475,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS110 - Modules,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS164,"['Efficiency', 'Strong communication skills', 'Collaboration', 'Ruby', 'Development', 'Bug fixing', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Planning']",24,0.22580645161290325
Adobe_AI_ML_Engineer,CS152,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS220,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",29,0.06451612903225812
Adobe_AI_ML_Engineer,CS430,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",30,0.032258064516129004
Adobe_AI_ML_Engineer,CS214,"['Strong communication skills', 'Code Review', 'Collaboration', 'Ruby', 'Bug fixing', 'Problem Solving Skills', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Angular', 'Teamwork', 'JavaScript', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance']",22,0.29032258064516125
Adobe_AI_ML_Engineer,CS312,"['Efficiency', 'Strong communication skills', 'Code Review', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",29,0.06451612903225812
Adobe_AI_ML_Engineer,CS445,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",29,0.06451612903225812
Adobe_AI_ML_Engineer,CS356,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",31,0.0
Adobe_AI_ML_Engineer,CS470,"['Efficiency', 'Strong communication skills', 'Code Review', 'Design', 'Collaboration', 'Programming', 'Ruby', 'Development', 'Bug fixing', 'Problem Solving Skills', 'Maintaining software applications', 'Customer needs', 'Communication', 'Vue', 'Python', 'Analytical skills', 'Reliability', 'Debugging', 'Angular', 'Teamwork', 'JavaScript', 'Code/API documentation', 'Testing', 'Knowledge sharing', 'Front-end frameworks', 'React.js', 'Feedback', 'High performance', 'DevOps', 'Quality Assurance', 'Planning']",31,0.0
